HGAL,PID,Export C1A1,Export C1A2,Export C1B1,Export C1B2,Export C1C1,Export C1C2,Export C1E1,Export C1E2,Class 1 Status,Who Modified,Date Modified,Verified BC,Verified homo A,Verified homo B,Verified homo C,Verified homo E
42M01307,70422M,30:02,32:01,07:05,07:05,07:02,15:02,,,Preliminary,Audrey Majeske,02/19/2004,,,,,
66k00523,BUC594,02:01,31:01,39:01,51:01,07:02,15:02,,,Preliminary, marti,05/31/2005,,,,,
32C00603,1355-09,,,07:02,51:01,07:02,15:02,,,Preliminary,Bailey Kessing,11/22/2006,1,,,,
CAR18199,RAGN974736,01:01,11:01,07:05,40:06,07:02,15:02,A,G,Preliminary,CSSMCS,07/29/2019,,,,,
77W01009,13602S,02:03,11:01,38:02,40:02,07:02,15:02,A,G,Preliminary,tangm2,09/26/2017,,,,,
77W00641,10634P,11:01,26:01,40:01,40:01,07:02,15:02,A,A,Preliminary,tangm2,09/26/2017,,,,,
32C00431,1408-06,01:01,02:01,07:02,,07:02,15:02,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
77W01004,17184C,11:01,11:10,40:01,51:01,07:02,15:02,,,Preliminary,Tang,02/29/2008,,,,,
CAR01625,RAGN346013,03:01,31:01,07:02,51:01,07:02,15:02,G,G,Preliminary,CSSMCS,01/08/2020,,,,,
CAR30587,41633,02:01,02:06,07:02,51:01,07:02,15:02,G,G,Completed,CSSMCS,02/21/2020,1,,,,
32C00129,1331-02,02:01,24:02,07:02,,07:02,15:03,,,Preliminary,Bailey Kessing,07/07/2011,,,,,
05E01237,CHI065BHR,03:01,68:01,07:02,51:01,07:02,15:04,,,Published,Tang,03/07/2008,1,,,,
07G00252,10508,02:01,02:01,07:02,51:01,07:02,15:04,A,A,Published,yukiy,05/31/2018,1,,,,
05E00100,T00701001,23:01,33:03,07:05,07:05,07:02,15:05,,,Preliminary,car master,03/05/2010,,,,,
42M00877,43026M,02:01,02:02,07:02,07:02,07:02,15:05,,,Preliminary, Darlene Marti,01/16/2008,,,,,
05E00384,COR015JF,11:01,29:01,07:02,07:05,07:02,15:05,A,G,Published,CSSMCS,01/07/2020,,,,,
42M01252,70104M,,,07:02,07:02,07:02,15:05,,,Preliminary,Amy Poisson,09/18/2003,,,,,
42M01157,11740M,23:01,32:01,07:02,15:16,07:02,15:05,,,Preliminary,Darlene Marti,03/31/2004,,,,,
42M01187,12465M,,33:03,07:02,07:05,07:02,15:05,,,Preliminary,marti,12/11/2006,,,,,
CAR25164,RAGN628655,03:01,03:01,07:02,07:05,07:02,15:05,A,G,Preliminary,Windows User,08/06/2021,,,,,
CAR38577,RAGN168471,02:01,24:02,07:02,73:01,07:02,15:05,G,G,Completed,yukiy,03/29/2018,1,,,,
01A00621,KS11832,02:01,02:01,07:02,51:14,07:02,15:09,A,G,Published,CSSMCS,10/23/2019,,,,,
01A00373,KS12423,01:01,03:01,07:02,44:03,07:02,16:01,,,Published,Tang,03/07/2008,1,,,,
05E00282,A13101001,03:01,29:02,07:02,44:03,07:02,16:01,,,Published,Tang,03/07/2008,1,,,,
05E00510,HER121SLS,24:02,29:02,27:05,44:03,07:02,16:01,G,G,Published,CSSMCS,10/23/2019,1,,,,
05E00542,TUL033GV,02:01,02:01,07:02,45:01,07:02,16:01,,,Published,Tang,03/07/2008,1,,,,
05E01012,GWU088WM,02:01,29:02,07:02,44:03,07:02,16:01,,,Published,Tang,03/07/2008,1,,,,
05E01673,C05001001,02:01,29:02,07:02,44:03,07:02,16:01,,,Published,Marti,10/03/2006,1,,,,
05E01716,J14201001,02:01,02:05,07:02,51:01,07:02,16:01,,,Published, Darlene Marti,01/16/2008,1,,,,
05E01751,HOP073TD,03:01,33:03,07:02,45:01,07:02,16:01,,,Published,car master,12/24/2009,1,,,,
05E02088,UNC227MVR,24:02,29:02,07:02,44:03,07:02,16:01,,,Published,Bailey Kessing,11/21/2008,1,,,,
07G00170,40230,01:01,29:02,07:02,44:03,07:02,16:01,A,G,Published,yukiy,05/09/2018,1,,,,
07G00240,10411,03:01,03:01,07:02,44:03,07:02,16:01,G,G,Published,yukiy,06/13/2018,1,,,,
07G00596,20207,03:01,29:02,07:02,44:03,07:02,16:01,G,G,Confirmed,yukiy,10/02/2018,1,,,,
07G00672,30186,02:01,02:05,44:03,51:01,07:02,16:01,A,G,Published,yukiy,11/20/2018,1,,,,
07G00761,20768,01:01,24:02,07:02,44:03,07:02,16:01,A,A,Published,yukiy,09/21/2018,1,,,,
07G00765,20583,03:01,29:02,07:02,44:03,07:02,16:01,G,G,Published,yukiy,07/06/2018,1,,,,
07G00920,10454,03:01,03:01,07:02,44:03,07:02,16:01,G,G,Published,yukiy,10/02/2018,1,,,,
07G00938,10071,02:01,68:01,35:01,45:01,07:02,16:01,A,G,Published,Windows User,09/14/2021,1,,,,
07G01304,40378,02:01,03:01,,,07:02,16:01,,,Published,car master,12/24/2009,,,,,
07G01456,30120,24:02,29:02,07:02,44:03,07:02,16:01,,,Published,yukiy,08/17/2018,1,,,,
07G01910,10734,11:01,29:02,07:02,44:03,07:02,16:01,,,Published,car master,12/24/2009,1,,,,
10J00037,13872,02:01,29:02,07:02,44:03,07:02,16:01,G,G,Published,CSSMCS,12/17/2019,,,,,
10J00134,17118,23:01,24:02,39:06,44:03,07:02,16:01,A,G,Published,CSSMCS,12/16/2019,,,,,
32C00248,13291-13,02:01,29:01,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
42M00080,10696M,23:01,68:01,07:02,45:01,07:02,16:01,A,G,Published,yukiy,09/17/2018,1,,,,
42M00137,40390M,02:01,23:01,07:02,35:01,07:02,16:01,A,G,Published,yukiy,09/17/2018,,,,,
42M00144,11658M,02:01,68:02,07:02,35:01,07:02,16:01,G,G,Published,yukiy,08/22/2018,,,,,
42M00248,10379M,02:01,30:01,07:02,44:03,07:02,16:01,A,G,Published,yukiy,12/10/2018,1,,,,
42M00285,10120M,02:01,23:01,07:02,42:01,07:02,16:01,,,Preliminary, Darlene Marti,01/16/2008,,,,,
42M00532,11141M,03:01,80:01,08:01,52:01,07:02,16:01,A,A,Published,yukiy,12/10/2018,1,,,,
42M00799,12984M,02:01,24:02,07:02,35:01,07:02,16:01,A,G,Preliminary,yukiy,02/04/2019,1,,,,
42M01035,12895M,02:01,24:02,39:06,45:01,07:02,16:01,,,Published,car master,12/24/2009,1,,,,
42M01174,12156M,68:01,68:02,07:02,35:01,07:02,16:01,,,Published,Yuko Yuki,12/09/2008,1,,,,
42M00055,12173M,03:01,23:01,07:02,45:01,07:02,16:01,A,G,Published,yukiy,09/17/2018,,,,,
07G02926,10854,02:01,29:02,07:02,44:03,07:02,16:01,A,G,Published,yukiy,11/20/2018,1,,,,
07G03020,41013,29:02,68:01,07:02,44:03,07:02,16:01,,,Published,car master,12/24/2009,1,,,,
07G03006,40556,02:01,02:01,39:06,44:03,07:02,16:01,A,A,Confirmed,yukiy,11/21/2018,1,,,,
07G02967,30344,01:01,29:02,07:02,44:03,07:02,16:01,,,Published,car master,12/24/2009,1,,,,
07G01128,20219,24:02,29:02,07:02,44:03,07:02,16:01,,,Preliminary,Darlene Marti,03/26/2004,1,,,,
42M01583,30330R,23:01,24:02,07:02,35:01,07:02,16:01,,,Published,Bailey Kessing,05/18/2007,1,,,,
42M01588,70233R,02:01,29:02,07:02,44:03,07:02,16:01,,,Confirmed,Bailey Kessing,05/18/2007,1,,,,
42M01090,10045M,,,07:02,53:01,07:02,16:01,,,Preliminary,marti,12/11/2006,,,,,
66K00314,BUC366,03:01,29:02,07:02,44:03,07:02,16:01,,,Preliminary,Rasmi Thomas,05/11/2011,1,,,,
07G01114,30945,03:01,29:02,07:02,44:03,07:02,16:01,G,G,Preliminary,yukiy,11/27/2018,1,,,,
42M01235,70042M,02:01,24:02,07:02,35:01,07:02,16:01,G,G,Preliminary,yukiy,02/04/2019,,,,,
42M01446,11466M,,,07:05,51:01,07:02,16:01,,,Preliminary,Yuko Yuki,12/09/2008,,,,,
42M01159,11764M,02:01,23:01,07:02,35:01,07:02,16:01,,,Preliminary,Darlene Marti,03/31/2004,1,,,,
07G01131,30265,01:01,03:01,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,11/21/2008,1,,,,
32C00653,1356-12,,,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,1,,,,
66K00477,BUC564,03:01,29:02,07:02,44:03,07:02,16:01,,,Preliminary,marti,12/11/2006,1,,,,
66K00509,BUC621,02:01,29:02,07:02,44:03,07:02,16:01,,,Preliminary, marti,05/24/2005,1,,,,
66K00556,BUC665,02:01,11:01,07:02,44:03,07:02,16:01,,,Preliminary,yukiy,10/21/2013,1,,,,
32C00349,1347-05,03:01,68:01,07:02,44:02,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
32C00388,1362-04,01:01,29:01,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
32C00555,1330-01,02:01,,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
32C00642,1356-01,02:01,,07:02,44:03,07:02,16:01,,,Preliminary,Pat Martin,10/06/2014,,,,,
32C00643,1356-02,02:01,,07:02,44:03,07:02,16:01,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
CAR27398,RAGN793709,02:01,23:01,07:02,52:01,07:02,16:01,,,Completed,Bailey Kessing,06/15/2011,,,,,
05E02751,CCB023,,,07:02,18:01,07:02,16:01,,,Preliminary,yukiy,08/08/2011,,,,,
CAR34697,40320,24:02,25:01,39:11,44:03,07:02,16:01,A,A,Confirmed,CSSMCS,02/21/2020,1,,,,
42M01929,10194MS,02:01,02:01,07:02,44:03,07:02,16:01,A,G,Preliminary,yukiy,07/11/2018,,,,,
07G03092,10142,11:01,29:02,07:02,44:03,07:02,16:01,G,G,Preliminary,yukiy,11/21/2018,,,,,
07G00429,20061,03:01,24:02,07:02,51:01,07:02,16:02,G,G,Published,yukiy,06/13/2018,1,,,,
07G01510,40655,02:01,02:01,39:01,51:01,07:02,16:02,A,G,Published,yukiy,08/22/2018,1,,,,
07G03081,30421,03:01,11:01,07:02,51:08,07:02,16:02,A,G,Preliminary,yukiy,11/21/2018,1,,,,
01A00581,200003054,03:01,24:02,07:02,51:01,07:02,16:02,,,Preliminary,car master,03/04/2010,,,,,
07G01289,30119,03:01,03:01,07:02,44:02,07:02,16:04,A,G,Published,yukiy,11/20/2018,1,,,,
05E00067,PHI131JMM,33:03,66:01,07:02,41:02,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
05E00782,CHI063JSM,03:01,29:01,07:02,41:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
05E02220,GWU114RS,02:01,02:05,07:02,41:01,07:02,17,,,Published,yukiy,01/11/2012,1,,,,
42M00427,11159M,01:01,02:02,07:02,42:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
42M00487,11312M,33:03,36:01,07:02,42:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
42M00835,12344M,02:01,33:03,07:02,41:02,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
42M01010,13165M,,,,42:01,07:02,17,,,Published,Bailey Kessing,11/21/2008,,,,,
42M01347,10954M,02:01,03:01,39:01,45:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
05E00819,HER206EMC,11:01,66:01,07:02,41:02,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
05E02069,UNC206BB,02:01,11:01,07:02,49:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,,,,,
05E00719,MTS138RS,02:01,02:02,07:02,41:01,07:02,17,,,Preliminary, Darlene Marti,01/16/2008,,,,,
05E02324,COR043WW,23:01,29:02,07:02,44:03,07:02,17,,,Preliminary,Bailey Kessing,10/28/2010,,,,,
07G02999,40223,01:01,03:01,07:02,41:01,07:02,17,,,Published,Bailey Kessing,10/28/2010,1,,,,
07G02993,40164,30:02,66:01,07:02,41:02,07:02,17,,,Confirmed,Bailey Kessing,10/28/2010,1,,,,
07G01112,30137,03:01,29:02,07:02,41:02,07:02,17,,,Preliminary,Bailey Kessing,10/28/2010,1,,,,
07G00268,10303,02:01,03:01,07:02,41:01,07:02,17:01,G,G,Published,yukiy,05/18/2018,1,,,,
07G00428,20045,24:02,30:04,07:02,41:01,07:02,17:01,A,A,Published,yukiy,06/29/2018,1,,,,
07G00872,13187,26:01,30:04,39:06,41:01,07:02,17:01,A,A,Published,CSSMCS,01/07/2020,1,,,,
07G01255,40286,02:01,29:02,07:02,42:01,07:02,17:01,A,A,Published,yukiy,11/27/2018,1,,,,
42M00030,10256M,23:01,68:02,07:02,42:02,07:02,17:01,A,A,Published,yukiy,12/10/2018,,,,,
07G01736,23034,03:01,30:01,07:02,42:01,07:02,17:01,A,A,Published,yukiy,11/27/2018,1,,,,
07G02641,20683,02:01,03:01,07:02,41:01,07:02,17:01,G,G,Confirmed,yukiy,11/20/2018,1,,,,
05E00298,COR194RB,02:01,03:01,07:02,41:02,07:02,17:03,G,G,Published,CSSMCS,10/23/2019,,,,,
07G01687,33193,02:01,03:01,07:02,41:02,07:02,17:03,G,G,Published,yukiy,09/21/2018,1,,,,
42M00353,10258M,01:01,02:01,08:00,,07:02,18,,,Published,marti,12/11/2006,,,,,
42M00503,10955M,23:01,30:01,07:02,57:03,07:02,18,,,Preliminary,Bailey Kessing,06/10/2013,1,,,,
42M00973,13212M,03:01,34:02,07:02,57:03,07:02,18,,,Preliminary,Bailey Kessing,06/10/2013,1,,,,
05E00361,CHI003RJD,36:01,66:02,07:02,44:03,07:02,18,,,Published,Bailey Kessing,06/10/2013,1,,,,
89I00805,60101193,03:01,68:02,07:02,57:04,07:02,18,,,Preliminary,Bailey Kessing,06/10/2013,1,,,,
CAR23304,RAGN602298,23:01,33:03,07:02,81:01,07:02,18,,,Preliminary,Bailey Kessing,06/15/2011,,,,,
05E02740,ATL029,,,07:02,57:03,07:02,18,,,Preliminary,Yuko Yuki,12/09/2008,,,,,
CAR25155,41751,01:01,02:01,07:02,57:03,07:02,18:02,G,G,Preliminary,Windows User,01/11/2022,,,,,
CAR29561,RAGN431070,02:01,30:02,07:02,57:03,07:02,18:02,A,A,Completed,Windows User,07/07/2020,,,,,
32C00655,1356-14,02:01,31:01,07:02,51:01,07:02,,,,Preliminary,Bailey Kessing,02/18/2011,1,,,,
66K00059,RDP0068,02:01,68:01,44:02,44:02,07:04,07:04,A,A,Confirmed,yukiy,07/11/2018,1,,,,
42M00060,10480M,02:01,31:01,07:02,18:01,07:04,07:72,A,G,Published,yukiy,08/22/2018,1,,,,
77W00301,70034P,02:03,02:06,15:02,18:01,07:04,08:01,,,Preliminary,tangm2,09/26/2017,,,,,
07G01043,10860,68:01,68:02,14:01,15:03,07:04,08:02,,,Published,car master,12/24/2009,1,,,,
42M01465,11997M,,,14:02,15:18,07:04,08:02,,,Preliminary,Yuko Yuki,12/09/2008,,,,,
66K00531,BUC649,02:01,68:01,14:02,44:02,07:04,08:02,A,A,Preliminary,yukiy,07/26/2018,1,,,,
32C00184,1418-10,02:01,23:01,14:01,44:02,07:04,08:02,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
05E00091,E00201001,03:01,11:01,35:01,52:01,07:04,12:02,,,Published,Tang,03/07/2008,,,,,
32C00294,1334-01,02:01,02:01,44:02,52:01,07:04,12:02,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
42M00058,11206M,01:01,32:01,15:18,52:01,07:04,12:02,,,Published,Bailey Kessing,01/07/2005,1,,,,
05E00480,HER010CMM,01:01,02:01,44:02,52:01,07:04,12:02,,,Published,Bailey Kessing,01/07/2005,1,,,,
04D00002,PHI134BWB,02:01,68:01,38:01,44:02,07:04,12:03,,,Published,Tang,03/07/2008,1,,,,
04D00017,PHI027WRB,02:01,68:01,38:01,44:02,07:04,12:03,,,Published,Tang,03/07/2008,1,,,,
07G00462,10058,02:01,02:01,38:01,44:02,07:04,12:03,A,A,Published,yukiy,06/04/2018,1,,,,
07G01345,30133,26:01,32:01,38:01,44:02,07:04,12:03,G,G,Published,yukiy,09/21/2018,1,,,,
07G01346,20713,24:02,68:01,39:01,44:02,07:04,12:03,A,G,Published,yukiy,09/21/2018,1,,,,
05E02585,GRE110DP,02:01,68:01,39:06,51:01,07:04,12:03,,,Preliminary, Darlene Marti,01/16/2008,,,,,
05E02027,SWI063HT,02:01,02:01,38:01,44:02,07:04,12:03,,,Published, Darlene Marti,01/16/2008,,,,,
05E00259,GWU065AM,03:01,25:01,15:10,18:01,07:04,12:03,,,Published, Darlene Marti,01/16/2008,1,,,,
05E01547,GRE094GK,03:01,24:02,18:01,44:02,07:04,12:03,,,Published,Amy Poisson,09/18/2003,1,,,,
05E02573,GRE033CP,02:01,24:02,35:03,44:02,07:04,12:03,,,Confirmed,Amy Poisson,09/18/2003,1,,,,
66K00239,BUC285,03:01,68:01,15:18,35:03,07:04,12:03,A,G,Confirmed,yukiy,07/26/2018,1,,,,
32C00748,1456-09,24:02,32:01,38:01,44:02,07:04,12:03,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
CAR30515,RAGN410241,11:01,32:01,15:01,15:29,07:04,12:03,G,G,Completed,CSSMCS,02/21/2020,1,,,,
07G01412,10325,03:01,24:02,18:01,40:01,07:04,12:03,,,Preliminary,yukiy,12/16/2011,,,,,
07G01809,10655,01:01,26:01,38:01,44:02,07:04,12:03,,,Preliminary,yukiy,12/16/2011,,,,,
32C00583,1354-04,,,44:02,44:02,07:04,12:04,,,Preliminary,Bailey Kessing,02/18/2011,,,,,
05E00507,HER113JDE,02:01,03:01,44:02,51:01,07:04,14:02,,,Published,Tang,03/07/2008,1,,,,
32C00231,1423-02,02:01,29:01,15:18,,07:04,14:02,,,Preliminary,Bailey Kessing,07/07/2011,,,,,
77W00302,70034S,24:02,24:10,18:02,51:01,07:04,14:02,,,Preliminary,yukiy,09/20/2018,,,,,
CAR29589,RAGN151592,03:01,31:01,44:02,51:07,07:04,14:02,A,G,Completed,yukiy,02/26/2025,,,,,
07G02227,10553,02:01,68:01,15:18,51:01,07:04,14:02,A,G,Preliminary,yukiy,11/20/2018,,,,,
07G01677,33192,02:01,11:01,44:02,51:01,07:04,15:02,A,A,Published,yukiy,11/27/2018,1,,,,
05E00385,COR018DD,23:01,32:01,07:05,18:01,07:04,15:05,,,Published,marti,11/04/2010,1,,,,
01A00371,KS12563,01:01,32:01,15:18,44:03,07:04,16:01,,,Published,Tang,03/07/2008,1,,,,
07G01263,20616,29:02,68:01,35:02,44:02,07:04,16:01,A,G,Published,yukiy,09/17/2018,1,,,,
42M00053,11934M,33:03,74:01,18:01,45:01,07:04,16:01,G,G,Published,Windows User,08/06/2021,,,,,
42M00371,10352M,03:01,74,15:18,45:01,07:04,16:01,,,Preliminary,Bailey Kessing,10/01/2010,1,,,,
42M00475,11214M,,74,15:00,45:01,07:04,16:01,,,Published,Bailey Kessing,10/01/2010,,,,,
42M00812,12698M,,,18:01,52:01,07:04,16:01,,,Preliminary,Amy Poisson,09/18/2003,,,,,
42M01303,70143M,02:01,02:01,18:01,52:01,07:04,16:01,,,Preliminary,Bailey Kessing,11/21/2008,1,,,,
42M01447,11525M,02:01,02:01,52:01,52:01,07:04,16:01,,,Preliminary, marti,06/02/2005,1,,,,
05E02742,ATL034,,,44:02,44:03,07:04,16:01,,,Preliminary,yukiy,07/29/2011,,,,,
05E00045,PHI123EJJ,32:01,68:01,44:02,44:02,07:04,16:04,,,Published, Darlene Marti,01/16/2008,1,,,,
42M00376,10205M,,23:00,44:00,44:00,07:04,17,,,Preliminary, Darlene Marti,01/16/2008,,,,,
CAR34665,RAGN916673,30:01,30:02,18:01,57:03,07:04,18:02,A,G,Completed,CSSMCS,02/21/2020,1,,,,
CAR33969,42862,03:01,68:02,35:01,39:10,07:05,12:03,G,G,Completed,CSSMCS,02/21/2020,1,,,,
05E01954,UNC072ML,02:01,02:06,15:18,48:01,08:01,08:01,,,Confirmed, Darlene Marti,01/16/2008,1,,,,
77W00144,70038S,11:01,24:02,15:02,54:01,08:01,08:01,,,Preliminary,tangm2,09/26/2017,,,,,
77W00358,12378P,02:01,11:01,15:02,48:01,08:01,08:01,,,Preliminary,tangm2,09/26/2017,,,,,
77W00339,4758P,11:01,33:03,15:02,15:02,08:01,08:01,,,Preliminary,tangm2,09/26/2017,,,,,
77W00635,12489P,11:01,24:02,15:02,15:02,08:01,08:01,,,Preliminary,tangm2,09/26/2017,,,,,
77W00169,6433C,02:07,11:01,15:02,15:02,08:01,08:01,,,Preliminary, Darlene Marti,02/29/2008,,,,,
77W00971,179507C,11:01,24:02,15:02,54:01,08:01,08:01,,,Preliminary, Darlene Marti,02/29/2008,,,,,
77W02388,77W02388,11:01,11:01,15:02,15:02,08:01,08:01,A,G,Preliminary,tangm2,09/26/2017,,,,,
07G03102,20762,03:01,24:07,15:02,52:01,08:01,12:02,,,Confirmed,Bailey Kessing,08/22/2003,1,,,,
77W00162,6433P,02:07,11:01,15:02,,08:01,12:02,,,Preliminary,tangm2,09/26/2017,,,,,
77W00405,6718P,02:06,11:02,15:01,15:02,08:01,12:02,,,Preliminary,tangm2,09/26/2017,,,,,
77W00079,8329S,02:06,11:02,15:02,27:04,08:01,12:02,,,Preliminary,yukiy,09/20/2018,,,,,
07G01634,40012,03:01,68:01,38:01,48:01,08:01,12:03,A,G,Published,CSSMCS,01/07/2020,1,,,,
10J00141,17468,02:06,03:01,51:01,67:01,08:01,12:03,,,Preliminary, marti,06/02/2005,,,,,
77W00381,929505S,02:01,02:03,15:02,55:02,08:01,12:03,,,Preliminary,tangm2,09/26/2017,,,,,
77W00315,17706P,02:07,03:01,15:02,38:01,08:01,12:03,,,Preliminary,tangm2,09/26/2017,,,,,
77W00055,13129S,02:06,11:01,40:01,40:06,08:01,12:03,,,Preliminary,yukiy,09/20/2018,,,,,
77W02287,77W02287,02:07,03:01,15:02,38:01,08:01,12:03,G,G,Preliminary,CSSMCS,11/09/2017,,,,,
CAR27395,RAGN284579,24:02,68:01,15:03,40:06,08:01,12:03,G,G,Completed,CSSMCS,03/12/2020,,,,,
77W00824,70090S,02:06,11:01,15:02,51:01,08:01,14:02,G,G,Preliminary,tangm2,09/26/2017,,,,,
77W00098,20099S,11:01,24:02,15:02,51:01,08:01,14:02,,,Preliminary,yukiy,09/20/2018,,,,,
77W00738,70075S,11:01,24:02,15:02,54:01,08:01,14:02,A,G,Preliminary,tangm2,09/26/2017,,,,,
77W00502,8806P,24:02,26:01,15:02,51:01,08:01,14:02,,,Preliminary,tangm2,09/26/2017,,,,,
77W00336,8343S,11:01,74:02,15:02,51:01,08:01,14:02,,,Preliminary,tangm2,09/26/2017,,,,,
77W00215,17424P,11:01,24:02,15:02,51:01,08:01,14:02,,,Preliminary,tangm2,09/26/2017,,,,,
77w00202,70009P,02:07,11:01,15:02,51:01,08:01,14:02,,,Preliminary,tangm2,09/26/2017,,,,,
CAR26603,RAGN234587,11:01,31:01,15:02,51:02,08:01,14:02,A,G,Preliminary,yukiy,03/29/2018,,,,,
77W00119,70015C,11:01,11:01,15:02,51:01,08:01,14:02,,,Preliminary, Darlene Marti,11/08/2007,,,,,
10J00038,14156,31:01,31:01,40:02,48:01,08:01,15:02,,,Preliminary, Darlene Marti,01/16/2008,1,,,,
77W00975,17151P,11:01,24:02,15:02,48:01,08:01,15:02,A,G,Preliminary,tangm2,09/26/2017,,,,,
77W00505,6796C,11:01,33:03,15:02,51:02,08:01,15:02,,,Preliminary,Minzhong Tang,09/19/2008,,,,,
77W01010,13602C,11:01,11:01,15:02,40:02,08:01,15:02,,,Preliminary,Tang,02/29/2008,,,,,
77W00163,6433S,02:07,29:01,07:05,15:02,08:01,15:05,,,Preliminary,tangm2,09/26/2017,,,,,
05E00017,COR044TL,33:01,68:02,14:02,14:02,08:02,08:02,A,G,Published,CSSMCS,10/23/2019,1,,,,
07G01041,40082,02:01,29:02,14:02,14:02,08:02,08:02,G,G,Published,yukiy,11/27/2018,1,,,,
32C00382,1350-11,02:01,02:01,14:01,14:02,08:02,08:02,,,Preliminary,car master,04/20/2011,,,,,
42M01049,11204M,23:01,23:01,14:02,14:02,08:02,08:02,,,Published,car master,03/04/2010,,,,,
42M01335,11347M,23:01,68:01,14:01,41:01,08:02,08:02,A,G,Published,yukiy,02/04/2019,,,,,
05E00495,HER063SLC,02:01,02:01,44:02,44:02,08:02,08:02,,,Published, Darlene Marti,01/16/2008,,,,,
07G02923,10074,02:01,11:01,14:02,14:02,08:02,08:02,A,G,Published,yukiy,11/20/2018,1,,,,
07G02851,20552,03:01,33:01,14:02,14:02,08:02,08:02,A,A,Published,yukiy,10/02/2018,1,,,,
CAR26602,RAGN785360,02:01,03:01,14:02,14:02,08:02,08:02,A,A,Preliminary,CSSMCS,07/29/2019,1,,,,
07G00208,40948,03:01,26:01,14:02,52:01,08:02,12:02,,,Published,Windows User,08/28/2023,1,,,,
07G00707,40539,11:01,29:02,14:02,52:01,08:02,12:02,,,Published,yukiy,08/17/2018,1,,,,
07G01244,20562,02:01,33:03,14:01,52:01,08:02,12:02,A,G,Published,yukiy,09/21/2018,1,,,,
07G01679,33181,01:01,01:01,14:02,52:01,08:02,12:02,A,A,Published,yukiy,11/20/2018,1,,,,
07G01049,10907,02:01,11:01,14:02,52:01,08:02,12:02,,,Preliminary,Bailey Kessing,11/21/2008,1,,,,
01A00462,KS12123,26:01,68:02,14:02,38:01,08:02,12:03,,,Published,Tang,03/07/2008,1,,,,
05E00268,GWU010WS,26:01,68:02,14:02,38:01,08:02,12:03,,,Published,Tang,03/07/2008,1,,,,
05E00678,MTS036UL,26:01,33:01,14:02,38:01,08:02,12:03,A,G,Published,CSSMCS,10/23/2019,1,,,,
05E01051,COR165DO,26:01,26:01,14:02,38:01,08:02,12:03,,,Published,Tang,03/07/2008,1,,,,
05E01773,SWI089ML,24:02,33:03,14:01,18:01,08:02,12:03,,,Published,Marti,10/03/2006,1,,,,
07G00330,30514,03:01,03:01,14:02,38:01,08:02,12:03,A,G,Preliminary,yukiy,06/04/2018,1,,,,
07G00614,41191,24:02,31:01,14:02,38:01,08:02,12:03,A,G,Published,yukiy,06/29/2018,1,,,,
07G00636,20478,26:01,68:02,14:02,38:01,08:02,12:03,G,G,Published,yukiy,06/13/2018,1,,,,
42M00954,13226M,33:01,33:03,14:02,39:10,08:02,12:03,,,Published,car master,03/04/2010,,,,,
42M01116,10642M,11:01,66:01,14:02,38:01,08:02,12:03,,,Published,marti,12/11/2006,,,,,
42M01422,10857M,02:05,68:02,14:02,39:10,08:02,12:03,,,Published,Bailey Kessing,11/21/2008,1,,,,
05E02688,COR212DA,03:01,68:02,14:02,38:01,08:02,12:03,,,Published,Bailey Kessing,03/12/2002,,,,,
07G02956,30110,33:03,69:01,14:02,18:01,08:02,12:03,,,Published,car master,12/24/2009,1,,,,
07G02983,40033,24:02,68:02,14:02,38:01,08:02,12:03,,,Published,car master,12/24/2009,1,,,,
07G02920,41815,02:01,32:01,14:02,39:01,08:02,12:03,A,A,Preliminary,yukiy,11/20/2018,1,,,,
07G01735,21190,02:01,03:01,14:02,39:01,08:02,12:03,A,A,Published,yukiy,09/17/2018,1,,,,
66K00048,RDP0045,25:01,33:01,14:02,39:01,08:02,12:03,A,A,Confirmed,yukiy,08/16/2018,1,,,,
66K00555,BUC663,03:01,25:01,14:02,18:01,08:02,12:03,,,Preliminary, marti,05/24/2005,1,,,,
CAR18202,RAGN490249,02:01,02:05,14:02,39:10,08:02,12:03,A,G,Preliminary,yukiy,03/29/2018,,,,,
